song_id,filename,valence_pred,arousal_pred,mood_basic_pred,mood_detailed_pred,actual_quadrant,actual_mood,pred_quadrant,correct
MT0002325863,MT0002325863.mp3,0.6637994391768506,0.5746738153600347,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0002343207,MT0002343207.mp3,0.6756370278679653,0.6274060394909524,Happy/Energetic,Happy/Energetic,Q1,Happy/Energetic,Q1,True
MT0002347246,MT0002347246.mp3,0.7237877988189454,0.6121617433568767,Happy/Energetic,Happy/Energetic,Q1,Happy/Energetic,Q1,True
MT0002351905,MT0002351905.mp3,0.7609890308021717,0.5426673836974514,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0002360219,MT0002360219.mp3,0.6994364382759811,0.5506383582343921,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0002362108,MT0002362108.mp3,0.680938487439848,0.6040605244306275,Happy/Energetic,Happy/Energetic,Q1,Happy/Energetic,Q1,True
MT0002366291,MT0002366291.mp3,0.6287553249007939,0.6127502703373015,Happy/Energetic,Happy/Energetic,Q1,Happy/Energetic,Q1,True
MT0002391847,MT0002391847.mp3,0.609270118187588,0.5488231622023813,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0002472723,MT0002472723.mp3,0.6725553769841267,0.5577388126366063,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0002506076,MT0002506076.mp3,0.6391309148738451,0.4940288658043345,Content/Relaxed,Neutral/Balanced,Q1,Happy/Energetic,Q4,False
MT0002525905,MT0002525905.mp3,0.5495957372291262,0.45706332882395395,Content/Relaxed,Neutral/Balanced,Q1,Happy/Energetic,Q4,False
MT0002532237,MT0002532237.mp3,0.600818392857143,0.5240929315476187,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0002538335,MT0002538335.mp3,0.5038108482142856,0.5606021031746031,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0002548231,MT0002548231.mp3,0.6084689866950254,0.509722897952742,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0002595792,MT0002595792.mp3,0.6508314339469764,0.5000939565295814,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0002628272,MT0002628272.mp3,0.7502899649412572,0.6004550003458017,Happy/Energetic,Happy/Energetic,Q1,Happy/Energetic,Q1,True
MT0002645049,MT0002645049.mp3,0.6803890380223331,0.520551810515873,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0002672499,MT0002672499.mp3,0.7044808232970573,0.61406305228149,Happy/Energetic,Happy/Energetic,Q1,Happy/Energetic,Q1,True
MT0002698706,MT0002698706.mp3,0.5725860174300711,0.5565769847223172,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0002699966,MT0002699966.mp3,0.7096505245558532,0.5418580260630761,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0002700026,MT0002700026.mp3,0.7061899028733112,0.5881304943634271,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0002709704,MT0002709704.mp3,0.6736440830064894,0.6077634786006613,Happy/Energetic,Happy/Energetic,Q1,Happy/Energetic,Q1,True
MT0002762445,MT0002762445.mp3,0.6199565160005233,0.5659079862109695,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0002794078,MT0002794078.mp3,0.754969375450938,0.5170601438492064,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0002840704,MT0002840704.mp3,0.6823915594770833,0.614978275983702,Happy/Energetic,Happy/Energetic,Q1,Happy/Energetic,Q1,True
MT0002885173,MT0002885173.mp3,0.6286657596315044,0.5117097767857145,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0002894033,MT0002894033.mp3,0.7506155600300896,0.5674665848214285,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0002907679,MT0002907679.mp3,0.5247409623015873,0.5417738236147519,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0002908894,MT0002908894.mp3,0.48930118799603184,0.6252822713740117,Angry/Tense,Neutral/Balanced,Q1,Happy/Energetic,Q2,False
MT0002909109,MT0002909109.mp3,0.7349790762162114,0.6229821908542358,Happy/Energetic,Happy/Energetic,Q1,Happy/Energetic,Q1,True
MT0002951872,MT0002951872.mp3,0.7122238323308635,0.5227333308531746,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0002962258,MT0002962258.mp3,0.6142956795634921,0.5664102588634562,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0002999366,MT0002999366.mp3,0.731072581692326,0.5543095709325397,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0003025373,MT0003025373.mp3,0.6600168420815293,0.5660390437006817,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0003044417,MT0003044417.mp3,0.6544586115424432,0.5792246043873128,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0003085925,MT0003085925.mp3,0.6907579498588555,0.5490351922490802,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0003131369,MT0003131369.mp3,0.6284445436525657,0.5733551391680676,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0003131435,MT0003131435.mp3,0.6923330332341269,0.5779679719822901,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0003144898,MT0003144898.mp3,0.6147314834584197,0.5597329841755648,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0003149291,MT0003149291.mp3,0.6213005070269406,0.5721321104535548,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0003170370,MT0003170370.mp3,0.6967017652027024,0.5407957496843434,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0003175531,MT0003175531.mp3,0.5334976587301584,0.5740893377595034,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0003189593,MT0003189593.mp3,0.6745983464197083,0.5074285164650539,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0003213835,MT0003213835.mp3,0.540734502164502,0.5248513417658729,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0003216840,MT0003216840.mp3,0.7741838247863249,0.6122213092286124,Happy/Energetic,Happy/Energetic,Q1,Happy/Energetic,Q1,True
MT0003243311,MT0003243311.mp3,0.732150445448683,0.649242696420097,Happy/Energetic,Happy/Energetic,Q1,Happy/Energetic,Q1,True
MT0003246728,MT0003246728.mp3,0.49845820389695505,0.5479579642899556,Angry/Tense,Neutral/Balanced,Q1,Happy/Energetic,Q2,False
MT0003248394,MT0003248394.mp3,0.7266580600122892,0.6064435177870972,Happy/Energetic,Happy/Energetic,Q1,Happy/Energetic,Q1,True
MT0003272751,MT0003272751.mp3,0.6107037109701335,0.588329712301587,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0003285450,MT0003285450.mp3,0.6540682426985299,0.5757046755501444,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0003286463,MT0003286463.mp3,0.5890095080532212,0.5578363379329003,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0003296174,MT0003296174.mp3,0.7433667944555441,0.5940197446225759,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0003329820,MT0003329820.mp3,0.6593867577262175,0.4911399135860487,Content/Relaxed,Neutral/Balanced,Q1,Happy/Energetic,Q4,False
MT0003361206,MT0003361206.mp3,0.6095907621784346,0.5584817694318955,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0003390733,MT0003390733.mp3,0.732330395507016,0.6544822750812628,Happy/Energetic,Happy/Energetic,Q1,Happy/Energetic,Q1,True
MT0003402994,MT0003402994.mp3,0.6308982374631086,0.6091636686333965,Happy/Energetic,Happy/Energetic,Q1,Happy/Energetic,Q1,True
MT0003440957,MT0003440957.mp3,0.6401065020206186,0.5733926913895582,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0003501456,MT0003501456.mp3,0.6860389583333335,0.6016013591269841,Happy/Energetic,Happy/Energetic,Q1,Happy/Energetic,Q1,True
MT0003536193,MT0003536193.mp3,0.6730614831349206,0.5918188823105155,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0003570082,MT0003570082.mp3,0.6247306870039683,0.527018087797619,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0003594672,MT0003594672.mp3,0.7235708852258851,0.4865642261904764,Content/Relaxed,Neutral/Balanced,Q1,Happy/Energetic,Q4,False
MT0003603772,MT0003603772.mp3,0.6935793675595238,0.6275673437499999,Happy/Energetic,Happy/Energetic,Q1,Happy/Energetic,Q1,True
MT0003617309,MT0003617309.mp3,0.7453105830452564,0.5731038140313277,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0003649209,MT0003649209.mp3,0.6364304771443832,0.5433668599805653,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0003663435,MT0003663435.mp3,0.7140636630109718,0.5562703870525497,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0003669917,MT0003669917.mp3,0.7053812870977936,0.5789980726391503,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0003724610,MT0003724610.mp3,0.652430031001984,0.6061623722653798,Happy/Energetic,Happy/Energetic,Q1,Happy/Energetic,Q1,True
MT0003729518,MT0003729518.mp3,0.6480143646666854,0.5261098384081196,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0003741609,MT0003741609.mp3,0.5586674801587301,0.5692655282738097,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0003768949,MT0003768949.mp3,0.7107789189888095,0.6492895498887685,Happy/Energetic,Happy/Energetic,Q1,Happy/Energetic,Q1,True
MT0003788939,MT0003788939.mp3,0.5538543303571429,0.5948006650724533,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0003791678,MT0003791678.mp3,0.6690980918098108,0.6065629376981617,Happy/Energetic,Happy/Energetic,Q1,Happy/Energetic,Q1,True
MT0003794106,MT0003794106.mp3,0.6064539466234928,0.5442535949319646,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0003795778,MT0003795778.mp3,0.7791414035156449,0.5687282841796947,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0003796752,MT0003796752.mp3,0.6995810772742671,0.45123382440476223,Content/Relaxed,Neutral/Balanced,Q1,Happy/Energetic,Q4,False
MT0003816162,MT0003816162.mp3,0.66326148050887,0.5366841297104034,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0003869539,MT0003869539.mp3,0.6188824057539685,0.5474278115797538,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0003903675,MT0003903675.mp3,0.5765126909722226,0.5873161843627951,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0003906833,MT0003906833.mp3,0.7827392152216244,0.5764816980068543,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0003917550,MT0003917550.mp3,0.7278926891684706,0.615728907795592,Happy/Energetic,Happy/Energetic,Q1,Happy/Energetic,Q1,True
MT0003934644,MT0003934644.mp3,0.7391193347896565,0.5815880039194505,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0003949060,MT0003949060.mp3,0.6661429633479188,0.579585906628094,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0003965796,MT0003965796.mp3,0.7410771983973516,0.5657653504060199,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0004001989,MT0004001989.mp3,0.7375486911050486,0.6000841656818954,Happy/Energetic,Happy/Energetic,Q1,Happy/Energetic,Q1,True
MT0004016308,MT0004016308.mp3,0.599727683531746,0.5337317233552481,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0004020993,MT0004020993.mp3,0.7109501122881231,0.6122670975246158,Happy/Energetic,Happy/Energetic,Q1,Happy/Energetic,Q1,True
MT0004032071,MT0004032071.mp3,0.5959380801847253,0.5218566085018482,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0004033010,MT0004033010.mp3,0.6872064563664764,0.6414987984758298,Happy/Energetic,Happy/Energetic,Q1,Happy/Energetic,Q1,True
MT0004034604,MT0004034604.mp3,0.543518648313492,0.5751478178427291,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0004037272,MT0004037272.mp3,0.6554046626385417,0.589095330312049,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0004091857,MT0004091857.mp3,0.5948126808261184,0.5340437481801344,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0004113262,MT0004113262.mp3,0.6640514179743868,0.6156092414947831,Happy/Energetic,Happy/Energetic,Q1,Happy/Energetic,Q1,True
MT0004122617,MT0004122617.mp3,0.640681084403226,0.5276766644164065,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0004141823,MT0004141823.mp3,0.6526512246059272,0.6449896286378446,Happy/Energetic,Happy/Energetic,Q1,Happy/Energetic,Q1,True
MT0004230500,MT0004230500.mp3,0.6221988260679694,0.4966198809523811,Content/Relaxed,Neutral/Balanced,Q1,Happy/Energetic,Q4,False
MT0004260672,MT0004260672.mp3,0.724073668575024,0.5219550775613275,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0004301925,MT0004301925.mp3,0.5509926984126985,0.5336919345238095,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0004337195,MT0004337195.mp3,0.723213273823661,0.6405519667658727,Happy/Energetic,Happy/Energetic,Q1,Happy/Energetic,Q1,True
MT0004338270,MT0004338270.mp3,0.7426078564578245,0.5288999740710677,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0004339430,MT0004339430.mp3,0.6574764953275891,0.5532072172619054,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0004362464,MT0004362464.mp3,0.7483380208333333,0.5969005312049062,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0004392421,MT0004392421.mp3,0.5663035351800977,0.5335703226941828,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0004422924,MT0004422924.mp3,0.5934094108495668,0.558534222139941,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0004425744,MT0004425744.mp3,0.7493641471947818,0.5904028645833335,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0004428604,MT0004428604.mp3,0.7101241529053898,0.590534393535923,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0004444570,MT0004444570.mp3,0.6561799967679043,0.529006260628885,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0004447226,MT0004447226.mp3,0.7315951601840446,0.534556066468254,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0004469135,MT0004469135.mp3,0.7301146103080575,0.582852213572847,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0004506984,MT0004506984.mp3,0.7171831492091743,0.6214502433905639,Happy/Energetic,Happy/Energetic,Q1,Happy/Energetic,Q1,True
MT0004548595,MT0004548595.mp3,0.4567635937500002,0.5803482810544903,Angry/Tense,Neutral/Balanced,Q1,Happy/Energetic,Q2,False
MT0004551480,MT0004551480.mp3,0.5989432206161894,0.5950507341269842,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0004588191,MT0004588191.mp3,0.7271860953282829,0.5813618861392299,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0004669603,MT0004669603.mp3,0.6154061054743863,0.5297690575396825,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0004680723,MT0004680723.mp3,0.6871763900604422,0.5834418132918554,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0004683099,MT0004683099.mp3,0.7449791073683264,0.6065938892541388,Happy/Energetic,Happy/Energetic,Q1,Happy/Energetic,Q1,True
MT0004692317,MT0004692317.mp3,0.7039045207025115,0.4868863492063494,Content/Relaxed,Neutral/Balanced,Q1,Happy/Energetic,Q4,False
MT0004692456,MT0004692456.mp3,0.6570951995850866,0.6114415724206348,Happy/Energetic,Happy/Energetic,Q1,Happy/Energetic,Q1,True
MT0004711079,MT0004711079.mp3,0.6944024790638109,0.5669724419173636,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0004725405,MT0004725405.mp3,0.6805014366362808,0.6090451534651938,Happy/Energetic,Happy/Energetic,Q1,Happy/Energetic,Q1,True
MT0004731150,MT0004731150.mp3,0.602316138392857,0.5743134153677838,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0004751933,MT0004751933.mp3,0.6519221427770026,0.6485637140229938,Happy/Energetic,Happy/Energetic,Q1,Happy/Energetic,Q1,True
MT0004816612,MT0004816612.mp3,0.7417524204094519,0.6007039819512685,Happy/Energetic,Happy/Energetic,Q1,Happy/Energetic,Q1,True
MT0004883551,MT0004883551.mp3,0.668492135995132,0.5023457674347921,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0004890000,MT0004890000.mp3,0.7188137295929643,0.6198753387879907,Happy/Energetic,Happy/Energetic,Q1,Happy/Energetic,Q1,True
MT0004896738,MT0004896738.mp3,0.7152054458927333,0.5629897468826788,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0004943985,MT0004943985.mp3,0.7153361942895574,0.6033574547847985,Happy/Energetic,Happy/Energetic,Q1,Happy/Energetic,Q1,True
MT0005003824,MT0005003824.mp3,0.5993249632485569,0.5778240252976189,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0005033429,MT0005033429.mp3,0.6958768954136143,0.5876593627162543,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0005054238,MT0005054238.mp3,0.6142021492487774,0.4537047395833335,Content/Relaxed,Neutral/Balanced,Q1,Happy/Energetic,Q4,False
MT0005066971,MT0005066971.mp3,0.6808671110660173,0.5275339310515873,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0005072543,MT0005072543.mp3,0.7419162882169908,0.5484268452380952,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0005083488,MT0005083488.mp3,0.705998778183622,0.5972244342983405,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0005163122,MT0005163122.mp3,0.7119902722782904,0.5258689209401708,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0005239610,MT0005239610.mp3,0.5262593154761905,0.5659734690656567,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0005241699,MT0005241699.mp3,0.5744671563578292,0.5818534455513851,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0005265641,MT0005265641.mp3,0.6580318321718933,0.6145953128819308,Happy/Energetic,Happy/Energetic,Q1,Happy/Energetic,Q1,True
MT0005331755,MT0005331755.mp3,0.7179358010912695,0.6006209414965794,Happy/Energetic,Happy/Energetic,Q1,Happy/Energetic,Q1,True
MT0005404111,MT0005404111.mp3,0.7198211627157702,0.5662181549298431,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0005426130,MT0005426130.mp3,0.7015273914453598,0.6178543675595238,Happy/Energetic,Happy/Energetic,Q1,Happy/Energetic,Q1,True
MT0005451258,MT0005451258.mp3,0.6249712357954545,0.614603960813492,Happy/Energetic,Happy/Energetic,Q1,Happy/Energetic,Q1,True
MT0005469880,MT0005469880.mp3,0.717839092364794,0.5412594431961407,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0005478759,MT0005478759.mp3,0.6412637763966962,0.6179646393199307,Happy/Energetic,Happy/Energetic,Q1,Happy/Energetic,Q1,True
MT0005489029,MT0005489029.mp3,0.725547499562325,0.598285568619629,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0005523766,MT0005523766.mp3,0.6673272147817461,0.5962907991894556,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0005540907,MT0005540907.mp3,0.6844874237940232,0.6537473651912591,Happy/Energetic,Happy/Energetic,Q1,Happy/Energetic,Q1,True
MT0005592810,MT0005592810.mp3,0.6882650590499029,0.5017461679639804,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0005625323,MT0005625323.mp3,0.7755842252527577,0.5744729640368519,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0005625762,MT0005625762.mp3,0.6588574851190478,0.5967962779700696,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0005660001,MT0005660001.mp3,0.61876121717437,0.6186947447461907,Happy/Energetic,Happy/Energetic,Q1,Happy/Energetic,Q1,True
MT0005666606,MT0005666606.mp3,0.7356367306651681,0.5895569857311405,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0005674518,MT0005674518.mp3,0.6744311458333333,0.558689731952347,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0005713768,MT0005713768.mp3,0.6118628366361789,0.6036015209771933,Happy/Energetic,Happy/Energetic,Q1,Happy/Energetic,Q1,True
MT0005715715,MT0005715715.mp3,0.7304038536578078,0.5710332615340041,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0005737276,MT0005737276.mp3,0.7212921796002911,0.6440702013756402,Happy/Energetic,Happy/Energetic,Q1,Happy/Energetic,Q1,True
MT0005752234,MT0005752234.mp3,0.720771189579099,0.5787952574267935,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0005763004,MT0005763004.mp3,0.6497751291763791,0.5518075719096844,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0005802574,MT0005802574.mp3,0.7148815402350311,0.5680224479166667,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0005832516,MT0005832516.mp3,0.583958058712121,0.5536968458107111,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0005846374,MT0005846374.mp3,0.6721256174136322,0.5515051715560637,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0005944471,MT0005944471.mp3,0.677337396108028,0.579894391004183,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0006051904,MT0006051904.mp3,0.6270596079094516,0.544620991838023,Happy/Energetic,Content/Active,Q1,Happy/Energetic,Q1,True
MT0006096934,MT0006096934.mp3,0.6382683263040068,0.6083956744021534,Happy/Energetic,Happy/Energetic,Q1,Happy/Energetic,Q1,True
